Date,Forecast
2025-05-24,1450.1495489977565
2025-05-25,1447.376999247641
2025-05-26,1446.5866702503045
2025-05-27,1445.1811510389293
2025-05-28,1444.9015047360456
2025-05-29,1443.8519142523555
2025-05-30,1443.7381565639225
2025-05-31,1443.5893374133202
2025-06-01,1442.8572202353437
2025-06-02,1442.4027546843613
2025-06-03,1442.1173410512386
2025-06-04,1442.3284984380302
2025-06-05,1441.8949677770163
2025-06-06,1441.9397622322026
2025-06-07,1440.5369590679975
