Date,LSTM_Forecast
2025-01-01,1498.0813220677267
2025-01-02,1502.1781606407133
2025-01-03,1505.296952038869
2025-01-04,1507.7387914747017
2025-01-05,1509.7183036903955
2025-01-06,1511.377400954105
2025-01-07,1512.8095205512984
2025-01-08,1514.0815790341624
2025-01-09,1515.2370750888515
2025-01-10,1516.3088522724759
2025-01-11,1517.3070973567594
2025-01-12,1518.2520082511548
2025-01-13,1519.1451071169543
2025-01-14,1519.9978101638483
2025-01-15,1520.8121664551147
2025-01-16,1521.593562099941
