Date,Forecast
2025-05-24,1130.044
2025-05-25,1126.4144
2025-05-26,1130.1205
2025-05-27,1130.3658
2025-05-28,1133.6172
2025-05-29,1128.9983
2025-05-30,1128.009
2025-05-31,1128.009
2025-06-01,1128.1504
2025-06-02,1128.0535
2025-06-03,1123.0967
2025-06-04,1123.2678
2025-06-05,1123.1003
2025-06-06,1123.1936
2025-06-07,1123.0967
