Date,Forecast
2025-01-01,1338.5404
2025-01-02,1309.9454
2025-01-03,1329.3319
2025-01-04,1331.1133
2025-01-05,1329.8483
2025-01-06,1330.5773
2025-01-07,1330.7268
2025-01-08,1330.7278
2025-01-09,1330.7278
2025-01-10,1330.7278
2025-01-11,1330.7578
2025-01-12,1330.7578
2025-01-13,1330.616
2025-01-14,1330.616
2025-01-15,1330.616
2025-01-16,1330.6368
