Date,Forecast
2025-06-28,738.3513812255859
2025-06-29,734.1389385986328
2025-06-30,734.0496795654296
2025-07-01,734.574214477539
2025-07-02,734.5356890869141
2025-07-03,733.4702258300781
2025-07-04,733.5492541503907
2025-07-05,733.4060180664062
2025-07-06,733.5388818359374
2025-07-07,733.5062829589843
