Date,LSTM_Forecast
2025-06-25,401.44392996651095
2025-06-26,401.63713486577853
2025-06-27,402.17533349703535
2025-06-28,402.92305642941574
2025-06-29,403.79465965221334
2025-06-30,404.7326442100966
2025-07-01,405.70752480695865
2025-07-02,406.7002752802491
2025-07-03,407.694549948882
2025-07-04,408.6842257522576
