Date,Forecast
2025-05-24,3505.4739
2025-05-25,3503.6128
2025-05-26,3501.274
2025-05-27,3500.5977
2025-05-28,3496.685
2025-05-29,3494.5222
2025-05-30,3495.0999
2025-05-31,3493.2095
2025-06-01,3495.3296
2025-06-02,3493.3052
2025-06-03,3495.0999
2025-06-04,3494.6606
2025-06-05,3494.9092
2025-06-06,3494.7825
2025-06-07,3496.685
2025-06-08,3491.9875
2025-06-09,3494.5283
2025-06-10,3492.3235
2025-06-11,3492.4153
2025-06-12,3492.6633
