Date,Close,High,Low,Open,Volume,Daily Returns,Price Range,Range %,MA5,MA10,MA20,MA50,MA100,StdDev5,StdDev10,Lag_1,Lag_2,Cumulative Return,Day,Month,Weekday,MACD,Signal_Line,RSI,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,EMA_10,EMA_20,Lag_10
2015-08-26,189.64248657226562,194.39799076524736,186.66473554930806,188.39804600263292,18955515,0.006189952810697452,7.733255215939295,0.041047427932618896,193.56910705566406,202.33235778808594,210.2906150817871,218.35464324951172,207.52068084716797,8.583093148457356,11.021636232646294,188.475830078125,184.342529296875,0.9732538645196706,26,8,2,-7.4850188186451305,-4.54384911215708,26.94218306971132,210.2906150817871,233.31045510540977,187.27077505816445,199.91122139654885,207.0874054020801,209.5312042236328
2015-08-27,193.14244079589844,195.83129934410522,190.45358224769163,192.62022403720488,26997546,0.018455538560443463,5.3777170964135905,0.02791875631592494,191.47357482910155,200.90570526123048,208.83507385253907,217.86664794921876,207.62437423706055,6.555173940803941,11.213173976329115,189.64248657226562,188.475830078125,0.9912157887454139,27,8,3,-7.620832732738478,-5.15924583627336,29.61784166872387,208.83507385253907,232.34619009749457,185.32395760758357,198.68053401461242,205.75931353482468,207.40896606445312
2015-08-28,193.86468505859375,196.22020864372598,192.46469482360695,194.44245527445673,10770215,0.003739438415084173,3.7555138201190346,0.019314268660196168,189.89359436035156,198.80461578369142,207.39675598144532,217.31443115234376,207.66276016235352,3.8474666507838715,10.230076765216646,193.14244079589844,189.64248657226562,0.9949223791434865,28,8,4,-7.5827776218816325,-5.643952193395015,32.15611367434485,207.39675598144532,230.8738597790696,183.91965218382106,197.8049251135181,204.62649177518364,214.87557983398438
2015-08-31,190.19805908203125,193.96468363010308,189.73139566447995,193.96468363010308,20708942,-0.018913325938936687,4.233287965623134,0.0218250450875694,191.0647003173828,196.69797058105468,205.76844024658203,216.7108819580078,207.60039932250976,2.3255605845904825,9.523856141630997,193.86468505859375,193.14244079589844,0.9761050879028034,31,8,0,-7.759043323792156,-6.066970419474444,30.616233258341666,205.76844024658203,229.2751320980528,182.26174839511125,196.42185856233868,203.25235532821674,211.26451110839844
2015-09-01,186.63140869140625,189.7535986302873,185.5758644724683,189.7535986302873,21645696,-0.018752296463165896,4.177734157819003,0.02201662676215606,190.69581604003906,194.3813278198242,204.12234497070312,216.02133331298828,207.4820721435547,2.911373198564783,8.771135564092699,190.19805908203125,193.86468505859375,0.9578008759152454,1,9,1,-8.09324020603637,-6.47222437678683,31.39557860783046,204.12234497070312,228.16919530385627,180.07549463754998,194.6417767676237,201.6694080294729,209.79783630371094
2015-09-02,188.7869415283203,190.46469864727428,187.24251256435176,188.88693764455937,19652369,0.011549678867174062,3.2221860829225193,0.017058808423195005,190.52470703125,192.04690704345703,202.58680419921876,215.39311737060547,207.34546951293945,3.012153842130705,6.272879578228545,186.63140869140625,190.19805908203125,0.9688631684507646,2,9,2,-8.090893375151524,-6.795958176459769,34.879137222969874,202.58680419921876,226.42090580852306,178.75270258991446,193.5772612695685,200.44250645793454,212.1311492919922
2015-09-03,189.74249267578125,191.2758109846966,187.6425148650948,189.78693539482066,11659978,0.0050615320091806915,3.6332961196017948,0.019144079185657942,189.84471740722657,190.65914611816407,201.19681854248046,214.7233465576172,207.2158984375,2.633423763187111,4.787180168542675,188.7869415283203,186.63140869140625,0.9737671003903944,3,9,3,-7.920624474516643,-7.020891436071144,27.179203827956968,201.19681854248046,224.59711991871683,177.7965171662441,192.88003061615262,199.4234575263009,203.62010192871094
2015-09-04,185.75364685058594,188.8202835820119,183.35366576346422,188.8202835820119,16199949,-0.021022417113551795,5.4666178185476895,0.02895143315560866,188.222509765625,189.05805206298828,199.54739074707032,213.99090911865235,207.03612457275392,1.9467031800646317,3.0065099905122494,189.74249267578125,188.7869415283203,0.9532961622345336,4,9,4,-8.01515791478107,-7.2197447318131305,26.99401361083406,199.54739074707032,222.38418377443958,176.71059771970107,191.58432447695867,198.12157079528043,201.76458740234375
2015-09-07,185.15365600585938,187.553637102295,183.93145151422195,186.27586437556593,10234633,-0.0032300353446582664,3.6221855880730516,0.019445275963235198,187.21362915039063,189.13916473388673,198.03962936401368,213.29024993896485,206.85364242553712,1.9738592213852906,2.8731376937812163,185.75364685058594,189.74249267578125,0.950216981936589,7,9,0,-8.04574426254726,-7.384944637959957,27.42267689598765,198.03962936401368,220.47317498283914,175.60608374518822,190.41511202766787,196.88653129152607,184.342529296875
2015-09-08,188.5758056640625,189.54246436286726,183.35363842202725,185.77584050829645,12900468,0.018482754983216942,6.188825940840019,0.03331340568239085,187.60250854492188,189.14916229248047,196.73519592285157,212.61692321777343,206.7957975769043,2.0214406482429377,2.8707459915320954,185.15365600585938,185.75364685058594,0.9677796095946148,8,9,1,-7.705026536495495,-7.448961017667065,28.842298873259907,196.73519592285157,218.1073440773443,175.36304776835885,190.08069268883054,196.09503361272002,188.475830078125
2015-09-09,194.23130798339844,195.26463077340716,188.9980299609693,191.33134666454563,17340694,0.029990604040748048,6.266600812437872,0.03275260913427259,188.6913818359375,189.60804443359376,195.97020111083984,212.0320394897461,206.81469757080077,3.638501218270524,3.293929613958947,188.5758056640625,185.15365600585938,0.9968039046646767,9,9,2,-6.899124696747265,-7.338993753483106,41.11087739533787,195.97020111083984,216.49222363164012,175.44817859003956,190.8353500151156,195.917535933737,189.64248657226562
2015-09-10,192.66468811035156,193.4424654119902,190.10915742985492,191.33137678471292,11074406,-0.00806574331044907,3.3333079821352953,0.017421648441311072,189.27582092285155,189.56026916503907,195.23298721313478,211.3927130126953,206.81068923950195,4.0598413756734635,3.239993807836638,194.23130798339844,188.5758056640625,0.9887639402387981,10,9,3,-6.31407014326453,-7.134009031439391,41.33700710126869,195.23298721313478,215.07281995621216,175.3931544700574,191.16795694152214,195.60774090293842,193.14244079589844
2015-09-11,191.3202667236328,194.68689192408826,190.26472240657685,193.7757864537399,10634833,-0.006978037334733123,4.422169517511406,0.022821063448848967,190.38914489746094,189.30582733154296,194.0552215576172,210.74272033691406,206.7991619873047,3.588378640044576,2.9514634341593835,192.66468811035156,194.23130798339844,0.981864308548574,11,9,4,-5.890986143399346,-6.8854044538313826,59.573220030003384,194.0552215576172,211.65561254323887,176.4548305719955,191.1956496291786,195.19941002871883,193.86468505859375
2015-09-14,191.96470642089844,192.37581644555902,189.3091795328765,191.4980429920972,7964072,0.0033683817626939394,3.066636912682526,0.016013933431210475,191.75135498046876,189.48249206542968,193.0902313232422,210.06850524902345,206.79001907348632,2.0796522357190654,3.061620556028364,191.3202667236328,192.66468811035156,0.9851716023789291,14,9,0,-5.440968034966403,-6.596517170058387,55.293364836965004,193.0902313232422,208.72428226589204,177.45618038059234,191.335478136764,194.89134301845021,190.19805908203125
2015-09-15,192.66468811035156,193.33135860719023,190.13137879081492,191.5535903943129,11509788,0.003646408251308131,3.199979816375304,0.016705402440059455,192.56913146972656,190.08582000732423,192.23357391357422,209.46295593261718,206.7957763671875,1.0846757233644013,3.0316723120679607,191.96470642089844,191.3202667236328,0.9887639402387981,15,9,1,-4.970545415981746,-6.27132281924306,54.65118518181054,192.23357391357422,205.74669924189178,178.72044858525666,191.57715267741628,194.67928064625036,186.63140869140625
2015-09-16,193.89801025390625,194.9646652046113,192.26469578776528,193.79801413365615,13424811,0.006401391742571372,2.6999694168460167,0.013931873496825082,192.50247192382812,190.5969268798828,191.32191696166993,208.91162841796876,206.8360319519043,0.9600724301540878,3.2137333757033124,192.66468811035156,191.96470642089844,0.9950934055611951,16,9,2,-4.446951621382794,-5.906448579671007,51.25003723579624,191.32191696166993,201.137115874757,181.50671804858285,191.99912678223262,194.60487394221758,188.7869415283203
2015-09-18,198.97573852539062,199.88682911783525,194.92022166024776,195.2090993397487,34261453,0.0261876244363477,4.966607457587486,0.02544249973175395,193.76468200683593,191.52025146484374,191.0896987915039,208.50274353027345,206.96042221069337,3.06585841242177,4.135239933665143,193.89801025390625,192.66468811035156,1.0211525379451178,18,9,4,-3.5809901068477075,-5.441356885106348,57.390751003282354,191.0896987915039,199.84200064290974,182.33739694009807,193.26760164462496,195.02114675966263,189.74249267578125
2015-09-21,195.13133239746094,197.37574917957647,194.6757796659784,195.55355308766565,12732187,-0.019320979313460995,2.699969513598063,0.013806803665631586,194.52689514160156,192.45802001953126,190.75803604125977,207.95297149658202,207.01926559448242,2.765215819762611,3.725198904218776,198.97573852539062,193.89801025390625,1.001422870883592,21,9,0,-3.1683974990342847,-4.986765007891936,57.09718476383986,190.75803604125977,198.21379740686507,183.30227467565447,193.6064617815042,195.03164062992911,185.75364685058594
2015-09-22,188.42027282714844,196.6424129993258,187.6647317873244,195.5535367405693,15745524,-0.03439252675548188,8.977681212001414,0.04590907104846503,193.81800842285156,192.78468170166016,190.96192321777343,207.2458676147461,206.9482342529297,3.834028471146226,3.1051310955254645,195.13133239746094,198.97573852539062,0.9669814080031766,22,9,1,-3.3443892677634324,-4.658289859866235,52.360007005437275,190.96192321777343,197.8828267754878,184.04101966005905,192.6635183352577,194.40198655347382,185.15365600585938
2015-09-23,188.9647216796875,190.39804391821016,186.66475155718976,187.33140719886725,15221260,0.0028895449750172553,3.7332923610204034,0.01992881181454648,193.07801513671876,192.82357330322264,190.98636779785156,206.59054077148437,206.88001358032227,4.423951610855906,3.0484765518839643,188.42027282714844,195.13133239746094,0.9697755442716073,23,9,2,-3.400730041149103,-4.406777896122809,50.24495406401729,190.98636779785156,197.87367126371797,184.09906433198515,191.9910098524267,193.88415180358942,188.5758056640625
2015-09-24,186.0758514404297,188.44248539903762,185.49808129950154,188.44248539903762,29076982,-0.015287881322920804,2.9444040995360865,0.015624948340609839,191.51358337402343,192.00802764892578,190.80803604125975,205.8181039428711,206.80901962280274,5.3480384758700446,3.659656478291316,188.9647216796875,188.42027282714844,0.9549497308409121,24,9,3,-3.6365681015926157,-4.25273593721677,45.20346696059687,190.80803604125975,198.01895054252702,183.5971215399925,190.91552650479088,193.14050414995515,194.23130798339844
2015-09-28,185.386962890625,186.86472772251824,184.15364783452748,186.6202927807401,11624639,-0.0037021921139790415,2.7110798879907634,0.014527251284382063,188.79582824707032,191.28025512695314,190.4202621459961,204.97611236572266,206.75198486328125,3.8511951570800376,4.198525362639238,186.0758514404297,188.9647216796875,0.9514143234781465,28,9,0,-3.8348532115929572,-4.169159392092008,49.47499319463943,190.4202621459961,197.93051246638635,182.91001182560586,189.91033312039707,192.40207164906656,192.66468811035156
2015-09-29,186.8314208984375,188.94250956203456,183.57590245767273,184.44256521806167,15853471,0.007791583535810442,5.366607104361833,0.029096359064498114,187.13584594726564,190.83137054443358,190.06859893798827,204.17189880371095,206.6432083129883,1.5222839555326446,4.427490992113685,185.386962890625,186.0758514404297,0.958827347656693,29,9,1,-3.831275343174127,-4.101582582308432,52.34545516599972,190.06859893798827,197.55839166181408,182.57880621416246,189.35053089822262,191.87153348233997,191.3202667236328
2015-09-30,191.6202392578125,192.17578807170753,186.33140742920313,189.10916633269642,17292020,0.025631761169221168,5.8443806425044045,0.030904798301645987,187.77583923339844,190.796923828125,190.13970794677735,203.44990600585936,206.56843109130858,2.5338442970871915,4.419025612088555,186.8314208984375,185.386962890625,0.9834037812343471,30,9,2,-3.4027969122613513,-3.9618254482990163,54.099367753886725,190.13970794677735,197.66161174272366,182.61780415083103,189.76320514542078,191.84760069905164,191.96470642089844
2015-10-01,192.153564453125,194.20909949057258,190.7980318901278,194.20909949057258,8663393,0.0027832404206267203,3.4110676004447953,0.017563891750655983,188.41360778808593,190.74581146240234,190.4158157348633,202.81391235351563,206.55954208374024,3.217093434651844,4.397927439586277,191.6202392578125,186.8314208984375,0.9861408303880758,1,10,3,-2.9857716654841227,-3.766614691736038,46.754619829073356,190.4158157348633,197.79962688242514,183.03200458730143,190.19781592863973,191.87674010420147,192.66468811035156
2015-10-05,197.33128356933594,197.7757255688415,191.5202352063869,191.73135294401126,16015412,0.026945735463960174,6.255490362454594,0.03262632984330581,190.6646942138672,191.08913879394532,190.84303283691406,202.09214141845703,206.565986328125,4.746621082041484,4.788055055830673,192.153564453125,191.6202392578125,1.0127131203339228,5,10,0,-2.2119791732346243,-3.4556875880357554,56.5501799944828,190.84303283691406,198.79675879187937,182.88930688194876,191.49481004512995,192.39622043421429,193.89801025390625
2015-10-06,199.56459045410156,200.10902852821587,196.83127457114423,199.03126305835661,12330294,0.011317551096660772,3.2777539570716385,0.016468538191965303,193.5002197265625,191.1480239868164,191.3341377258301,201.43770324707032,206.61009689331055,5.031757329373078,4.898178707088863,197.33128356933594,192.153564453125,1.0241745528195607,6,10,1,-1.4023682192887748,-3.0450237142863594,61.29026191401597,191.3341377258301,200.16618513794876,182.50209031371142,192.96204284676116,193.07892234087024,198.97573852539062
2015-10-07,203.06455993652344,204.00899734404877,197.99795667498296,198.82016177632127,11515191,0.01753802853731634,6.011040669065807,0.03023355687552659,196.7468475341797,191.94134674072265,192.19968338012694,200.9432632446289,206.69865142822266,4.88812572778941,6.108035372877488,199.56459045410156,197.33128356933594,1.0421365553541033,7,10,2,-0.47287639387542413,-2.5305942502041723,64.09816621510052,192.19968338012694,202.06190885029537,182.33745790995852,194.79886413580886,194.02993544521814,195.13133239746094
2015-10-08,197.57574462890625,203.30901856535067,196.942421047896,203.30901856535067,10753149,-0.027029902752764734,6.3665975174546645,0.03131487999096418,197.93794860839844,192.85689392089844,192.8207878112793,200.42660217285157,206.69320678710938,3.965048601594035,6.206977048389809,203.06455993652344,199.56459045410156,1.0139677056077807,8,10,3,-0.17710736552535877,-2.0598968732684098,55.561138466993185,192.8207878112793,202.37442257639515,183.26715304616346,195.3037514981902,194.36763155795035,188.42027282714844
2015-10-09,197.18685913085938,201.20904394419753,195.88687990890188,198.67573474595213,9327873,-0.0019682856252284386,5.322164035295657,0.02678819354613758,198.94460754394532,193.67910766601562,193.25134048461913,199.8803857421875,206.67498489379884,2.4962304549520713,6.1786218910293496,197.57574462890625,203.06455993652344,1.0119719275483872,9,10,4,0.025616618272550795,-1.6427941749602177,53.796808776744726,193.25134048461913,202.77556881437084,183.72711215486743,195.64613470413002,194.6361294220369,188.9647216796875
2015-10-12,198.1646270751953,200.35349034381133,197.33129641761187,197.33129641761187,6212395,0.004958585722424136,3.0221939261994635,0.015315330011330792,199.11127624511718,194.8879852294922,193.448006439209,199.41705749511718,206.63698532104493,2.387013245760869,5.688925359896001,197.18685913085938,197.57574462890625,1.0169898770998227,12,10,0,0.2621526054883532,-1.2618048188705038,48.96570242225305,193.448006439209,203.21673629184528,183.6792765865727,196.10404240796007,194.97217681757581,186.0758514404297
2015-10-13,198.5757293701172,199.1757208933621,196.1979698019799,196.6757438514934,6162561,0.0020745493329941134,2.9777510913822027,0.015140408436083778,198.91350402832032,196.2068618774414,193.74355850219726,198.94350677490235,206.6299853515625,2.3810226991947565,4.681055448319966,198.1646270751953,197.18685913085938,1.019099672771022,13,10,1,0.47727981437779476,-0.9139878922208442,54.81364433128191,193.74355850219726,203.76686112367935,183.72025588071517,196.55344003744315,195.31537229877023,185.386962890625
2015-10-14,200.6534881591797,201.10904085528074,198.65350650176754,199.06461647961657,8002587,0.010463306848491394,2.455534353513201,0.012335363245052834,198.43128967285156,197.5890686035156,194.2102195739746,198.50395568847657,206.6279852294922,1.3519155461637056,3.4956982833640082,198.5757293701172,198.1646270751953,1.0297628253564224,14,10,2,0.8061348265738957,-0.5699633484618962,69.63967777558938,194.2102195739746,204.6200900120251,183.8003491359241,197.29890333230432,195.8237642854759,186.8314208984375
2015-10-15,200.82015991210938,202.44236372373777,200.0201761035072,201.70904399635086,9048478,0.0008306446823265201,2.4221876202305737,0.012008324328156518,199.08017272949218,198.50906066894532,194.65299224853516,198.0650714111328,206.6484294128418,1.5953212973921864,2.9122029019023143,200.6534881591797,198.5757293701172,1.0306181923713622,15,10,3,1.0678937956042773,-0.24239191964866155,69.26688634253566,194.65299224853516,205.40829636155723,183.89768813551308,197.93913180135976,196.29961148801243,191.6202392578125
2015-10-16,203.2868194580078,203.2868194580078,200.82017410857497,200.99794500438276,15246935,0.012282927904140761,2.466645349432838,0.012271992877235897,200.30016479492187,199.62238616943358,195.18409881591796,197.73974151611327,206.71554000854493,2.0524093941547523,2.2698027783492436,200.82015991210938,200.6534881591797,1.0432772013249556,16,10,4,1.4575764411487455,0.09760175251081984,78.35961770743134,195.18409881591796,206.5573067269954,183.81089090484053,198.91143864802302,196.96505986610723,192.153564453125
2015-10-19,214.10890197753906,214.55332915006053,209.10894794649482,209.10894794649482,33505855,0.05323553464206143,5.444381203565712,0.026036098679807704,203.48901977539063,201.3001480102539,196.19464340209962,197.6319644165039,206.88931594848634,6.166973692151938,4.975821351100465,203.2868194580078,200.82015991210938,1.098816620917363,19,10,0,2.609572829487803,0.5999959679062165,85.47903418487343,196.19464340209962,210.34036598489268,182.04892081930655,201.67461379884412,198.59780673386265,197.33128356933594
2015-10-20,212.5978240966797,214.82001949403826,211.77560408596707,214.4422415296012,18091895,-0.007057520107304538,3.0444154080711883,0.014196901628874938,206.29343872070314,202.6034713745117,196.87574768066406,197.53307678222657,207.0690919494629,6.550426007742172,6.059592854561562,214.10890197753906,203.2868194580078,1.0910617005209984,20,10,1,3.361853555445691,1.1523674854141115,81.77588330688208,196.87574768066406,212.7869073270986,180.96458803422954,203.6606520348142,199.9311417207976,199.56459045410156
2015-10-21,212.2200469970703,216.6199950884923,211.7756049489836,212.3311538005872,14404450,-0.0017769565667689058,4.8443901395086755,0.022815258396129332,208.60675048828125,203.5190200805664,197.73018341064454,197.4026336669922,207.24242340087892,6.086684446121273,6.785209566715827,212.5978240966797,214.10890197753906,1.0891229312675075,21,10,2,3.8827995002536113,1.6984538883820115,78.50559563379669,197.73018341064454,215.0223299983202,180.43803682296888,205.21690566431528,201.1015136518712,203.06455993652344
